time (ms), temperature (C), humidity (%), he (ppm), iaq, tvoc (ppb), eco2 (ppm), iaqr, h2 (ppb), ethanol (ppb), lux, als, white, ori_x (m/s^2), ori_y (m/s^2), ori_z (m/s^2), gyro_x (rad), gyro_y (rad), gyro_z (rad), linear_x (m/s^2), linear_y (m/s^2), linear_z (m/s^2), magnetic_x (?T), magnetic_y (?T), magnetic_z (?T), acceleration_x (m/s^2), acceleration_y (m/s^2), acceleration_z (m/s^2), gravity_x (m/s^2), gravity_y (m/s^2), gravity_z (m/s^2), x_pos (m), y_pos (m), head (m)
415041, 25.64, 53.11, 0,  , 0, 400,  , 14591, 18790, 2985.49, 5585, 9834, 11.00, -85.81, -4.12, -0.02, -0.01, 0.03, -0.10, 0.01, 0.20, 14.50, -2.38, 30.38, -9.88, 0.72, 0.25, -9.78, 0.71, 0.05, -12394106.64, 1663224.57, -0.05
415526, 25.62, 53.12, 0,  , 0, 400,  , 14586, 18795, 2987.84, 5593, 9832, 11.19, -85.81, -4.06, 0.01, -0.00, -0.01, -0.13, -0.06, -0.10, 15.06, -2.25, 31.00, -9.91, 0.63, -0.05, -9.78, 0.70, 0.04, -12409396.27, 1656167.82, -0.06
416010, 25.68, 53.18, 0,  , 0, 400,  , 14593, 18799, 2987.84, 5591, 9828, 11.12, -85.75, -4.19, 0.01, 0.01, -0.00, -0.14, -0.05, 0.11, 14.06, -2.69, 31.00, -9.92, 0.66, 0.18, -9.78, 0.71, 0.07, -12425794.19, 1650311.42, -0.07
416496, 25.67, 53.16, 0,  , 0, 400,  , 14589, 18799, 2987.84, 5589, 9823, 11.12, -85.69, -4.25, 0.00, 0.01, -0.01, -0.13, 0.13, 0.10, 14.38, -2.69, 29.75, -9.91, 0.86, 0.17, -9.77, 0.73, 0.07, -12441146.93, 1665664.16, -0.06
416983, 25.65, 53.15, 0,  , 0, 400,  , 14593, 18804, 2989.60, 5592, 9826, 11.12, -85.69, -4.25, -0.00, 0.00, -0.01, -0.12, 0.03, 0.03, 14.38, -2.00, 29.75, -9.90, 0.76, 0.09, -9.77, 0.73, 0.05, -12455377.06, 1669221.69, -0.06
417466, 25.68, 53.20, 0,  , 0, 400,  , 14584, 18796, 2989.60, 5592, 9832, 11.12, -85.69, -4.25, -0.00, -0.00, 0.00, -0.13, 0.03, 0.02, 14.69, -3.06, 30.19, -9.91, 0.76, 0.07, -9.77, 0.73, 0.05, -12470540.85, 1672721.03, -0.06
417955, 25.68, 53.18, 0,  , 0, 400,  , 14585, 18794, 2990.78, 5593, 9821, 11.19, -85.69, -4.25, -0.00, -0.01, -0.00, -0.12, 0.05, -0.01, 14.69, -2.25, 30.19, -9.90, 0.78, 0.04, -9.77, 0.73, 0.05, -12484888.11, 1678699.05, -0.06
418436, 25.67, 53.19, 0,  , 0, 400,  , 14588, 18796, 2989.60, 5597, 9824, 11.19, -85.69, -4.25, -0.00, -0.01, -0.00, -0.12, 0.00, -0.10, 14.69, -3.06, 29.75, -9.90, 0.73, -0.05, -9.77, 0.73, 0.05, -12498769.77, 1678699.05, -0.06
418923, 25.67, 53.15, 0,  , 0, 400,  , 14597, 18803, 2990.19, 5593, 9823, 11.12, -85.62, -4.31, 0.01, 0.01, -0.00, -0.11, -0.04, 0.05, 14.69, -2.00, 31.38, -9.91, 0.74, 0.03, -9.77, 0.74, 0.05, -12511814.06, 1673955.67, -0.05
419411, 25.67, 53.15, 0,  , 0, 400,  , 14593, 18807, 2989.60, 5592, 9832, 11.06, -85.62, -4.31, 0.01, -0.00, 0.00, -0.11, 0.09, 0.14, 15.06, -3.06, 28.69, -9.89, 0.83, 0.21, -9.77, 0.74, 0.06, -12524911.98, 1684672.15, -0.05
419894, 25.67, 53.12, 0,  , 0, 400,  , 14587, 18802, 2989.01, 5594, 9836, 11.06, -85.62, -4.31, -0.01, -0.01, 0.01, -0.14, -0.05, -0.03, 15.50, -2.69, 31.00, -9.90, 0.71, 0.06, -9.77, 0.74, 0.05, -12541242.21, 1678839.93, -0.07
420383, 25.67, 53.12, 0,  , 0, 400,  , 14593, 18800, 2992.54, 5591, 9830, 11.06, -85.62, -4.31, 0.00, 0.01, 0.00, -0.10, -0.09, -0.08, 15.06, -3.06, 30.56, -9.88, 0.64, -0.01, -9.77, 0.74, 0.06, -12553198.26, 1668079.48, -0.05
420876, 25.65, 53.11, 0,  , 0, 400,  , 14588, 18795, 2991.37, 5595, 9833, 11.06, -85.62, -4.31, 0.01, 0.01, -0.00, -0.13, 0.01, 0.04, 15.06, -3.38, 30.56, -9.89, 0.75, 0.07, -9.77, 0.74, 0.06, -12568996.45, 1669294.73, -0.07
421362, 25.68, 53.07, 0,  , 0, 400,  , 14590, 18796, 2991.95, 5596, 9830, 11.06, -85.62, -4.31, 0.00, 0.00, 0.00, -0.11, 0.08, 0.02, 14.69, -3.06, 29.75, -9.89, 0.82, 0.09, -9.77, 0.74, 0.06, -12581987.23, 1678742.57, -0.05
421847, 25.67, 53.09, 0,  , 0, 400,  , 14586, 18795, 2990.78, 5594, 9824, 11.06, -85.62, -4.31, -0.01, 0.00, 0.01, -0.12, 0.01, -0.01, 14.69, -2.25, 30.56, -9.90, 0.75, 0.04, -9.77, 0.74, 0.06, -12596100.73, 1679918.69, -0.06
422330, 25.65, 53.10, 0,  , 0, 400,  , 14589, 18802, 2994.31, 5593, 9835, 11.06, -85.62, -4.31, 0.00, -0.00, 0.00, -0.14, 0.00, 0.00, 15.06, -2.25, 29.75, -9.90, 0.76, 0.01, -9.77, 0.74, 0.06, -12612430.96, 1679918.69, -0.07
422817, 25.68, 53.04, 0,  , 0, 400,  , 14596, 18810, 2991.37, 5597, 9824, 11.06, -85.62, -4.31, -0.00, -0.00, 0.00, -0.13, 0.03, 0.02, 15.50, -1.56, 30.19, -9.91, 0.77, 0.08, -9.77, 0.74, 0.06, -12627846.94, 1683476.23, -0.06
423305, 25.65, 53.08, 0,  , 0, 400,  , 14586, 18790, 2989.01, 5591, 9826, 11.06, -85.62, -4.31, 0.01, -0.00, 0.00, -0.11, 0.03, -0.01, 14.69, -2.25, 31.00, -9.89, 0.77, 0.04, -9.77, 0.74, 0.06, -12640944.86, 1687048.39, -0.05
423789, 25.67, 53.07, 0,  , 0, 400,  , 14598, 18805, 2993.13, 5598, 9825, 11.06, -85.62, -4.31, -0.00, -0.00, 0.00, -0.11, 0.00, 0.01, 14.69, -2.25, 30.56, -9.89, 0.73, 0.07, -9.77, 0.74, 0.06, -12653828.94, 1687048.39, -0.05
424274, 25.65, 53.02, 0,  , 0, 400,  , 14595, 18810, 2991.37, 5588, 9826, 11.06, -85.62, -4.31, 0.01, 0.00, 0.00, -0.11, 0.05, -0.04, 15.06, -3.06, 29.75, -9.89, 0.83, 0.01, -9.77, 0.74, 0.06, -12666766.32, 1692929.01, -0.05
424762, 25.65, 52.98, 0,  , 0, 400,  , 14589, 18804, 2993.13, 5588, 9821, 11.06, -85.62, -4.31, 0.01, 0.00, -0.00, -0.11, 0.04, 0.00, 14.38, -3.06, 30.19, -9.89, 0.79, 0.06, -9.77, 0.74, 0.06, -12679864.24, 1697691.89, -0.05
425244, 25.67, 52.97, 0,  , 0, 400,  , 14588, 18802, 2989.60, 5592, 9823, 11.06, -85.62, -4.31, -0.00, -0.01, 0.00, -0.11, 0.07, 0.03, 25.38, -5.50, 53.19, -9.89, 0.81, 0.10, -9.77, 0.74, 0.06, -12692642.06, 1705823.23, -0.05
425731, 25.65, 52.95, 0,  , 0, 400,  , 14597, 18810, 2988.43, 5590, 9821, 11.06, -85.62, -4.31, -0.00, -0.00, -0.00, -0.12, 0.14, 0.08, 26.19, -5.88, 52.38, -9.90, 0.88, 0.15, -9.77, 0.74, 0.06, -12706872.20, 1722425.06, -0.06
426218, 25.65, 52.94, 0,  , 0, 400,  , 14598, 18814, 2989.01, 5591, 9830, 11.06, -85.62, -4.31, 0.00, -0.00, 0.00, -0.13, -0.02, 0.03, 25.06, -5.50, 52.38, -9.91, 0.71, 0.10, -9.77, 0.74, 0.06, -12722288.18, 1720053.37, -0.06
426700, 25.65, 52.97, 0,  , 0, 400,  , 14603, 18816, 2989.01, 5586, 9828, 11.06, -85.62, -4.31, 0.00, -0.00, 0.00, -0.11, 0.07, 0.00, 25.38, -5.06, 52.38, -9.89, 0.76, 0.04, -9.77, 0.74, 0.06, -12735066.00, 1728184.71, -0.05
427188, 25.62, 52.94, 0,  , 0, 400,  , 14595, 18810, 2986.66, 5588, 9834, 11.06, -85.62, -4.31, 0.00, -0.00, 0.00, -0.12, -0.05, -0.01, 25.75, -5.06, 53.56, -9.90, 0.68, 0.04, -9.77, 0.74, 0.06, -12749354.64, 1722231.11, -0.06
427674, 25.64, 52.96, 0,  , 0, 400,  , 14598, 18818, 2989.01, 5591, 9822, 11.06, -85.62, -4.31, 0.00, 0.00, 0.00, -0.12, 0.00, -0.03, 24.75, -5.50, 53.19, -9.90, 0.74, 0.03, -9.77, 0.74, 0.06, -12763526.40, 1722231.11, -0.06
428161, 25.65, 52.99, 0,  , 0, 400,  , 14594, 18805, 2987.84, 5589, 9826, 11.06, -85.62, -4.31, -0.00, -0.00, -0.00, -0.12, 0.08, -0.07, 24.38, -5.50, 52.75, -9.90, 0.82, 0.00, -9.77, 0.74, 0.06, -12777756.54, 1731717.87, -0.06
428649, 25.65, 52.99, 0,  , 0, 400,  , 14587, 18802, 2983.13, 5586, 9821, 11.00, -85.56, -4.38, -0.00, 0.00, -0.01, -0.13, 0.18, -0.15, 24.00, -5.50, 53.19, -9.91, 0.93, -0.09, -9.77, 0.75, 0.06, -12793235.90, 1753150.83, -0.06
429132, 25.67, 52.98, 0,  , 0, 400,  , 14593, 18803, 2989.01, 5591, 9821, 11.00, -85.56, -4.38, 0.00, 0.00, -0.00, -0.13, 0.06, -0.03, 25.06, -6.19, 51.56, -9.91, 0.81, 0.02, -9.77, 0.74, 0.06, -12808399.68, 1760149.50, -0.06
429617, 25.68, 52.97, 0,  , 0, 400,  , 14584, 18797, 2984.31, 5583, 9824, 11.06, -85.62, -4.31, -0.00, -0.01, -0.00, -0.12, 0.06, -0.02, 25.06, -6.19, 52.06, -9.88, 0.80, 0.02, -9.77, 0.74, 0.05, -12822513.18, 1767206.25, -0.06
430105, 25.65, 52.98, 0,  , 0, 400,  , 14600, 18811, 2988.43, 5590, 9827, 11.06, -85.62, -4.31, 0.00, -0.00, -0.00, -0.14, 0.04, -0.07, 25.06, -5.06, 52.75, -9.92, 0.79, -0.01, -9.77, 0.74, 0.05, -12839183.26, 1771969.13, -0.07
430588, 25.65, 52.98, 0,  , 0, 400,  , 14589, 18808, 2986.07, 5586, 9822, 11.00, -85.62, -4.31, -0.00, -0.00, -0.01, -0.11, 0.09, 0.03, 25.06, -5.88, 52.38, -9.89, 0.83, 0.09, -9.77, 0.74, 0.05, -12852014.16, 1782467.14, -0.05
431075, 25.65, 52.96, 0,  , 0, 400,  , 14594, 18811, 2984.31, 5582, 9823, 11.00, -85.62, -4.31, -0.00, -0.01, 0.00, -0.12, 0.00, -0.05, 26.56, -4.75, 52.38, -9.90, 0.74, 0.00, -9.77, 0.74, 0.05, -12866244.30, 1782467.14, -0.06
431557, 25.67, 53.00, 0,  , 0, 400,  , 14590, 18799, 2986.07, 5581, 9832, 11.06, -85.62, -4.31, 0.00, 0.01, -0.00, -0.13, -0.02, -0.11, 25.38, -5.06, 53.56, -9.91, 0.72, -0.05, -9.77, 0.74, 0.06, -12881345.36, 1780143.90, -0.06
432045, 25.67, 52.95, 0,  , 0, 400,  , 14591, 18800, 2983.72, 5582, 9829, 11.00, -85.56, -4.31, 0.00, 0.00, -0.01, -0.12, 0.06, 0.02, 25.75, -5.88, 52.75, -9.90, 0.80, 0.08, -9.77, 0.74, 0.06, -12895634.00, 1787288.22, -0.06
432531, 25.65, 53.01, 0,  , 0, 400,  , 14587, 18804, 2981.96, 5579, 9830, 11.06, -85.56, -4.31, -0.01, -0.01, 0.00, -0.12, 0.13, -0.04, 24.75, -6.19, 52.75, -9.90, 0.88, 0.02, -9.77, 0.74, 0.07, -12909805.76, 1802640.96, -0.06
433011, 25.65, 52.96, 0,  , 0, 400,  , 14589, 18808, 2981.96, 5579, 9836, 10.94, -85.56, -4.38, -0.02, -0.01, 0.01, -0.12, 0.14, -0.20, 25.06, -5.06, 53.56, -9.90, 0.89, -0.13, -9.77, 0.75, 0.07, -12923629.76, 1818768.96, -0.06
433499, 25.64, 52.98, 0,  , 0, 400,  , 14592, 18805, 2984.90, 5581, 9820, 10.88, -85.50, -4.44, 0.00, 0.01, 0.00, -0.15, -0.06, -0.15, 24.75, -5.06, 52.38, -9.93, 0.68, -0.05, -9.77, 0.75, 0.09, -12941490.56, 1811624.64, -0.07
433986, 25.65, 52.98, 0,  , 0, 400,  , 14590, 18804, 2983.72, 5583, 9810, 10.81, -85.50, -4.44, 0.01, 0.01, -0.01, -0.12, -0.07, 0.00, 24.75, -6.19, 52.38, -9.90, 0.68, 0.08, -9.77, 0.76, 0.08, -12955720.70, 1803323.72, -0.06
434469, 25.67, 52.99, 0,  , 0, 400,  , 14598, 18816, 2982.55, 5580, 9815, 10.81, -85.50, -4.44, -0.00, 0.00, -0.01, -0.12, 0.01, -0.08, 25.75, -5.88, 52.75, -9.90, 0.78, 0.00, -9.77, 0.76, 0.07, -12969718.04, 1804490.17, -0.06
434956, 25.65, 52.96, 0,  , 0, 400,  , 14596, 18820, 2984.90, 5584, 9803, 10.69, -85.38, -4.50, 0.01, 0.01, -0.00, -0.12, 0.20, -0.02, 25.38, -5.88, 52.75, -9.89, 0.97, 0.07, -9.77, 0.77, 0.09, -12983948.18, 1828207.07, -0.06
435445, 25.65, 52.99, 0,  , 0, 400,  , 14598, 18814, 2982.55, 5581, 9810, 10.69, -85.38, -4.50, 0.01, -0.00, 0.01, -0.13, 0.09, -0.07, 26.19, -5.06, 52.38, -9.90, 0.86, 0.01, -9.77, 0.77, 0.09, -12999491.04, 1838967.51, -0.06
435927, 25.64, 52.97, 0,  , 0, 400,  , 14598, 18818, 2980.19, 5581, 9813, 10.69, -85.44, -4.50, 0.00, 0.00, 0.00, -0.14, -0.12, 0.02, 25.38, -4.75, 52.00, -9.91, 0.65, 0.11, -9.77, 0.77, 0.08, -13015753.72, 1825028.07, -0.07
436412, 25.65, 53.01, 0,  , 0, 400,  , 14597, 18809, 2983.13, 5581, 9813, 10.62, -85.38, -4.56, 0.00, -0.01, -0.00, -0.12, -0.28, 0.06, 25.06, -5.06, 52.00, -9.91, 0.43, 0.20, -9.77, 0.78, 0.09, -13029867.22, 1792096.57, -0.06
436897, 25.64, 52.96, 0,  , 0, 400,  , 14594, 18812, 2983.13, 5581, 9806, 10.56, -85.31, -4.56, 0.01, 0.00, -0.01, -0.13, -0.28, 0.13, 25.06, -5.50, 51.56, -9.90, 0.50, 0.22, -9.77, 0.78, 0.09, -13045156.85, 1759165.07, -0.06
437384, 25.64, 52.95, 0,  , 0, 400,  , 14602, 18818, 2980.78, 5577, 9812, 10.56, -85.31, -4.56, -0.00, -0.01, -0.00, -0.11, -0.03, 0.12, 25.75, -6.19, 53.19, -9.88, 0.72, 0.22, -9.77, 0.78, 0.08, -13058201.14, 1755607.54, -0.05
437872, 25.64, 52.98, 0,  , 0, 400,  , 14599, 18813, 2984.90, 5581, 9815, 10.56, -85.38, -4.56, 0.00, -0.00, -0.00, -0.12, -0.01, -0.03, 26.19, -4.75, 51.25, -9.89, 0.77, 0.04, -9.77, 0.78, 0.08, -13072489.78, 1754416.82, -0.06
438357, 25.65, 52.98, 0,  , 0, 400,  , 14600, 18821, 2980.19, 5577, 9820, 10.62, -85.38, -4.56, 0.01, 0.01, -0.01, -0.11, -0.13, 0.01, 24.75, -5.50, 52.38, -9.91, 0.64, 0.04, -9.77, 0.78, 0.05, -13085427.15, 1739127.19, -0.05
438845, 25.62, 52.98, 0,  , 0, 400,  , 14597, 18816, 2979.61, 5575, 9803, 10.62, -85.31, -4.62, 0.01, 0.00, -0.02, -0.11, 0.16, -0.02, 25.75, -6.19, 53.56, -9.88, 0.95, 0.02, -9.77, 0.79, 0.05, -13098525.07, 1758178.71, -0.05
439328, 25.64, 52.97, 0,  , 0, 400,  , 14603, 18810, 2980.78, 5577, 9811, 10.75, -85.44, -4.50, -0.01, -0.01, 0.00, -0.12, 0.13, 0.09, 15.19, -4.00, 31.50, -9.89, 0.92, 0.14, -9.77, 0.77, 0.04, -13112522.41, 1773342.50, -0.06
439814, 25.67, 53.01, 0,  , 0, 400,  , 14598, 18814, 2986.07, 5579, 9802, 10.81, -85.44, -4.50, 0.00, -0.00, 0.01, -0.12, 0.23, 0.05, 15.56, -2.88, 32.25, -9.90, 1.00, 0.10, -9.77, 0.77, 0.04, -13126694.17, 1800505.04, -0.06
440299, 25.65, 53.02, 0,  , 0, 400,  , 14598, 18815, 2980.19, 5577, 9807, 10.94, -85.50, -4.44, 0.01, 0.01, -0.01, -0.13, 0.02, -0.16, 15.56, -3.19, 32.25, -9.91, 0.79, -0.15, -9.77, 0.76, 0.00, -13141983.80, 1802857.29, -0.06
440779, 25.64, 53.03, 0,  , 0, 400,  , 14604, 18821, 2981.37, 5575, 9804, 11.00, -85.50, -4.44, 0.01, 0.01, 0.00, -0.13, 0.16, -0.03, 15.19, -3.88, 32.69, -9.91, 0.91, 0.00, -9.77, 0.75, 0.03, -13156959.80, 1821289.29, -0.06
441267, 25.64, 53.04, 0,  , 0, 400,  , 14607, 18821, 2980.19, 5576, 9810, 11.12, -85.56, -4.38, 0.00, 0.01, 0.00, -0.11, 0.14, -0.08, 14.56, -3.19, 32.25, -9.89, 0.89, -0.05, -9.77, 0.74, 0.02, -13170057.72, 1837959.37, -0.05
441753, 25.64, 53.07, 0,  , 0, 400,  , 14603, 18816, 2980.19, 5576, 9815, 11.25, -85.62, -175.62, 0.01, 0.00, 0.00, -0.12, -0.01, -0.20, 15.19, -2.50, 32.69, -9.90, 0.72, -0.20, -9.77, 0.73, 0.00, -13184229.48, 1836778.39, -0.06
442235, 25.65, 53.08, 0,  , 0, 400,  , 14598, 18810, 2980.78, 5575, 9811, 11.12, -85.56, -4.38, 0.01, 0.01, -0.01, -0.11, 0.07, 0.07, 16.00, -2.50, 32.69, -9.89, 0.82, 0.10, -9.77, 0.75, 0.02, -13197007.30, 1844909.73, -0.05
442722, 25.64, 53.15, 0,  , 0, 400,  , 14604, 18811, 2982.55, 5580, 9804, 11.25, -85.62, -4.31, -0.01, -0.01, 0.00, -0.14, 0.14, 0.16, 14.56, -2.75, 31.06, -9.92, 0.89, 0.18, -9.77, 0.74, 0.01, -13213609.13, 1861511.56, -0.07
443209, 25.65, 53.17, 0,  , 0, 400,  , 14603, 18832, 2984.31, 5583, 9810, 11.31, -85.56, -4.38, -0.00, -0.00, 0.00, -0.11, 0.00, 0.02, 15.19, -3.56, 32.25, -9.91, 0.74, 0.06, -9.77, 0.74, 0.00, -13226599.91, 1861511.56, -0.05
443692, 25.64, 53.19, 0,  , 0, 400,  , 14602, 18816, 2711.85, 5117, 9210, 354.00, -81.56, 165.81, -0.57, 1.00, -0.58, -29.54, 0.44, 5.25, 15.69, 10.06, 27.19, -39.22, 0.05, 3.76, -9.68, -0.39, -1.48, -16672278.54, 1912835.14, -14.35
444178, 25.62, 53.17, 0,  , 0, 400,  , 14605, 18820, 2216.57, 4255, 8051, 269.62, -82.38, -133.88, -6.37, -0.14, 0.02, -29.50, 0.01, 2.47, 25.75, -13.75, 27.50, -39.22, 0.99, 1.48, -9.72, 0.99, -0.82, -20156169.54, 1914016.12, 2190.55
444667, 25.68, 53.19, 0,  , 0, 400,  , 14606, 18828, 2776.46, 2373, 4849, 345.50, -76.62, 170.94, -8.66, -0.20, -0.64, 16.80, 2.14, 5.58, 22.38, 20.25, 26.25, 7.25, 1.78, 3.35, -9.54, -0.35, -2.23, -18147553.24, 2169875.60, 8.49
445352, 25.65, 53.18, 0,  , 0, 400,  , 14614, 18826, 2678.74, 2530, 5167, 22.44, -75.31, 149.62, -9.95, -0.20, -0.92, 15.68, 2.30, 4.53, 23.50, 32.38, 3.88, 5.97, 0.59, 2.14, -9.48, -1.12, -2.24, -14468829.16, 2709484.34, 11.62
445999, 25.68, 53.15, 0,  , 0, 400,  , 14609, 18829, 2568.73, 2471, 5275, 35.38, -74.50, 143.06, -9.78, -0.19, -0.94, 14.94, 2.56, 4.00, 24.38, 33.00, -1.19, 5.49, 0.99, 1.91, -9.45, -1.56, -2.09, -11341820.02, 3245303.85, 11.85
446636, 25.68, 53.07, 0,  , 0, 400,  , 14604, 18818, 2731.04, 2345, 4625, 59.94, -74.06, 131.12, -9.48, -0.25, -1.06, 14.36, 2.45, 3.54, 25.38, 31.50, -4.38, 4.94, 0.50, 1.61, -9.41, -1.95, -1.93, -8428398.67, 3742370.88, 18.26
447274, 25.65, 52.98, 0,  , 0, 400,  , 14603, 18819, 3572.39, 2375, 4425, 80.88, -75.12, 117.12, -9.15, -0.23, -1.07, 13.61, 2.41, 2.48, 25.75, 29.00, -11.56, 4.13, 0.17, 1.34, -9.47, -2.23, -1.14, -5658464.32, 4232858.92, 54.75
447912, 25.67, 52.87, 0,  , 0, 400,  , 14607, 18823, 7376.29, 3927, 6590, 124.69, -79.44, 74.62, -8.61, -0.23, -1.03, 13.14, 2.30, 0.66, 28.00, 0.19, -28.75, 3.52, 0.44, 1.01, -9.62, -1.85, 0.34, -2984185.17, 4700959.51, -14.73
448545, 25.65, 52.75, 0,  , 0, 400,  , 14598, 18818, 1932.20, 3750, 7518, 254.19, -74.38, -136.50, -8.23, -0.19, -0.96, 12.44, -1.38, 2.86, 22.19, -17.56, 29.75, 3.00, 0.43, 0.94, -9.44, 1.81, -1.91, -491899.68, 4424484.10, -28.90
448981, 25.65, 52.62, 0,  , 0, 400,  , 14610, 18824, 2837.75, 5333, 9550, 71.12, -71.75, 123.38, -7.72, -0.21, -0.96, 11.92, 3.14, 2.43, 23.56, 34.00, -4.19, 2.60, 0.58, 0.74, -9.31, -2.55, -1.68, 641072.49, 4722934.83, 16.07
449466, 25.64, 52.44, 0,  , 0, 400,  , 14611, 18820, 5193.51, 9202, 25867, 206.75, -81.38, -90.06, -6.83, -0.37, -0.96, 12.09, -0.12, 0.89, 24.69, -32.56, 6.75, 2.39, 1.34, 0.89, -9.69, 1.46, 0.00, 2063007.63, 4708821.33, -6.57
449948, 25.68, 52.21, 0,  , 0, 400,  , 14611, 18828, 2497.24, 4576, 10141, 48.25, -67.44, 139.12, -6.96, -0.35, -1.00, 11.12, 3.64, 3.45, 20.50, 34.75, 8.25, 2.06, 1.18, 0.60, -9.05, -2.46, -2.84, 3354729.06, 5131651.02, 8.05
450437, 25.67, 51.89, 0,  , 0, 400,  , 14603, 18814, 4748.11, 16174, 25260, 199.06, -82.06, -80.25, -6.85, -0.39, -1.03, 11.58, -0.10, 0.12, 26.56, -31.38, -7.69, 1.85, 1.10, 0.47, -9.72, 1.20, 0.34, 4739239.64, 5119694.97, -5.99
450921, 25.67, 51.62, 0,  , 0, 400,  , 14607, 18817, 2309.88, 4419, 9869, 41.75, -62.62, 146.69, -6.47, -0.33, -1.28, 10.49, 3.56, 4.48, 19.38, 36.88, 9.38, 1.78, 1.09, 0.72, -8.71, -2.47, -3.76, 5967912.34, 5536670.65, 6.81
451403, 25.67, 51.30, 0,  , 0, 400,  , 14612, 18820, 10960.64, 6246, 10321, 152.88, -79.50, 57.44, -8.61, -0.56, -1.31, 11.47, 1.67, -1.84, 30.75, -9.25, -28.06, 1.84, 0.07, -0.80, -9.61, -1.70, 0.87, 7300290.51, 5730661.18, -6.21
452094, 25.67, 50.79, 0,  , 0, 400,  , 14607, 18809, 2312.73, 4424, 8100, 212.31, -58.44, -88.62, -12.43, 1.20, -0.09, 8.96, -8.36, -3.77, 15.00, -36.75, 18.50, 0.60, -3.24, -3.65, -8.36, 5.12, 0.12, 9439405.40, 3734790.68, -7.33
452529, 25.68, 50.51, 0,  , 0, 400,  , 14614, 18815, 1864.19, 3628, 8286, 210.25, -77.69, -87.50, -15.40, -0.82, -0.58, 11.08, -6.51, -4.04, 28.06, -21.06, 25.25, 1.44, -4.42, -3.88, -9.59, 1.98, 0.46, 10487711.89, 3118863.29, -5.58
453014, 25.67, 50.23, 0,  , 0, 400,  , 14608, 18807, 3404.61, 33354, 45260, 176.75, -60.88, -4.69, -14.72, -0.71, 0.63, 9.47, -3.81, -9.36, 22.25, -36.88, -16.00, 0.90, -3.41, -4.61, -8.57, 0.39, 4.75, 11601502.29, 2670759.67, -4.60
453502, 25.67, 49.98, 0,  , 0, 400,  , 14611, 18810, 3844.69, 37756, 50378, 154.00, -53.94, -19.31, -12.82, 0.35, 0.34, 7.83, -4.36, -9.31, 15.25, -31.50, -31.56, -0.10, -3.10, -3.70, -7.93, 1.25, 5.61, 12533836.05, 2151605.73, -4.25
453985, 25.65, 49.82, 0,  , 0, 400,  , 14608, 18804, 4005.82, 2347, 4449, 100.00, -63.19, 76.94, -10.46, 0.31, -0.31, 8.80, 2.42, -3.34, 24.00, 34.75, -18.69, 0.04, -1.88, -2.34, -8.75, -4.30, 0.99, 13560307.67, 2433885.43, -24.48
454672, 25.67, 49.55, 0,  , 0, 400,  , 14608, 18814, 4031.44, 2106, 4256, 132.19, -44.31, 67.88, -9.16, -0.41, -0.54, 7.31, 5.45, -4.36, 8.75, 24.56, -37.50, 0.42, -0.97, -1.78, -6.80, -6.74, 2.07, 15285354.35, 3720000.91, -7.48
455311, 25.65, 49.40, 0,  , 0, 400,  , 14612, 18810, 1603.77, 10877, 16538, 187.06, -31.38, -89.31, -7.87, 0.22, 0.43, 4.88, -8.79, -1.55, -3.56, -43.75, 16.19, -0.22, -0.42, -1.46, -5.10, 8.37, 0.09, 16281657.61, 1925430.12, -3.14
455745, 25.67, 49.29, 0,  , 0, 400,  , 14608, 18810, 1916.56, 3722, 8622, 123.50, -20.88, 104.25, -6.95, -0.09, -0.37, 3.52, 8.71, 1.04, -10.88, 47.19, 6.69, 0.02, -0.16, -1.20, -3.47, -8.71, -2.84, 16613164.17, 2745720.51, -2.77
456231, 25.67, 49.23, 0,  , 0, 400,  , 14605, 18807, 7801.63, 5732, 9729, 151.25, -6.94, -11.88, -5.74, -0.52, -0.03, 1.27, -1.79, -10.20, -21.50, -21.00, -37.75, 0.08, 0.20, -0.68, -1.19, 2.00, 9.52, 16763148.63, 2534325.09, -0.70
456918, 25.65, 49.15, 0,  , 0, 400,  , 14597, 18801, 1563.35, 3082, 7425, 165.75, 7.25, 114.19, -4.94, 0.42, -0.56, -1.10, 9.24, 3.12, -30.25, 36.75, 10.38, 0.15, 0.34, -0.82, 1.30, -8.66, -4.40, 16503565.67, 4714821.82, 0.78
457353, 25.69, 49.06, 0,  , 0, 400,  , 14600, 18800, 2346.41, 4483, 7769, 114.31, 26.38, -120.94, -4.58, 0.36, 0.53, 4.63, -5.50, 4.76, -42.75, -20.38, 13.88, 1.78, -0.41, -0.16, 4.39, 7.71, -4.16, 16941621.56, 4194453.07, -4.89
457837, 25.67, 49.03, 0,  , 0, 400,  , 14589, 18787, 4423.65, 7559, 11844, 160.88, 38.19, 2.44, -4.09, -0.23, 0.16, 1.26, 0.99, -8.23, -47.88, -2.56, -15.38, 7.33, 0.65, -0.54, 6.07, -0.33, 7.69, 17089202.84, 4310409.79, -0.65
458319, 25.67, 48.98, 0,  , 0, 400,  , 14596, 18795, 7726.15, 5190, 8596, 71.69, 5.12, -16.19, -3.95, 0.49, 5.45, 14.39, 0.91, -5.24, -28.75, -19.25, -33.25, 15.11, 3.73, 4.11, 1.00, 2.32, 9.47, 18760774.06, 4416117.21, 22.08
